timestamp,price,signal,position,future_return
2025-09-23 15:00:00,112882.19,1.0,0,-0.0005187709416338837
2025-09-23 16:00:00,112823.63,1.0,0,-0.007674544773998204
2025-09-23 17:00:00,111957.76,1.0,0,-0.0015868484685651607
2025-09-23 18:00:00,111780.1,1.0,0,-0.0011165672601832766
2025-09-23 19:00:00,111655.29,1.0,0,0.0029598239366894763
2025-09-23 20:00:00,111985.77,1.0,0,0.001569574420035691
2025-09-23 21:00:00,112161.54,1.0,0,-2.0595294964675936e-05
2025-09-23 22:00:00,112159.23,1.0,0,-0.001430377152196849
2025-09-23 23:00:00,111998.8,1.0,0,0.002070736472176371
2025-09-24 00:00:00,112230.72,1.0,0,0.0019650591210675916
2025-09-24 01:00:00,112451.26,1.0,0,-0.003020330763745971
2025-09-24 02:00:00,112111.62,1.0,0,-0.003822351331646101
2025-09-24 03:00:00,111683.09,1.0,0,0.00428748882216623
2025-09-24 04:00:00,112161.93,1.0,0,0.004234146113569981
2025-09-24 05:00:00,112636.84,1.0,0,-0.00035645531248917894
2025-09-24 06:00:00,112596.69,1.0,0,-0.00011678851305496618
2025-09-24 07:00:00,112583.54,1.0,0,0.0003487188269262198
2025-09-24 08:00:00,112622.8,1.0,0,0.0009967786274180934
2025-09-24 09:00:00,112735.06,1.0,0,0.001835453850825175
2025-09-24 10:00:00,112941.98,1.0,0,0.0007745569893498061
2025-09-24 11:00:00,113029.46,1.0,0,0.0003647721576303109
2025-09-24 12:00:00,113070.69,1.0,0,-0.002185093236806157
2025-09-24 13:00:00,112823.62,1.0,0,0.007950640123052244
2025-09-24 14:00:00,113720.64,1.0,0,-0.0032907834496885835
2025-09-24 15:00:00,113346.41,1.0,0,0.0034019604149790883
2025-09-24 16:00:00,113732.01,1.0,0,0.0002575352356826155
2025-09-24 17:00:00,113761.3,1.0,0,-0.001068025769747738
2025-09-24 18:00:00,113639.8,1.0,0,-0.0019340935130122139
2025-09-24 19:00:00,113420.01,1.0,0,0.000718656258274164
2025-09-24 20:00:00,113501.52,1.0,0,-0.001426324510896415
2025-09-24 21:00:00,113339.63,1.0,0,-2.9116029406472954e-05
2025-09-24 22:00:00,113336.33,1.0,0,-0.00025878727500705523
2025-09-24 23:00:00,113307.0,1.0,0,-0.0021591781619846317
2025-09-25 00:00:00,113062.35,1.0,0,-0.0035476885099239297
2025-09-25 01:00:00,112661.24,1.0,0,0.0021847797876182184
2025-09-25 02:00:00,112907.38,1.0,0,-0.003198816587542841
2025-09-25 03:00:00,112546.21,1.0,0,-0.007201930655861277
2025-09-25 04:00:00,111735.66,1.0,0,0.00012753314385038905
2025-09-25 05:00:00,111749.91,1.0,0,-0.001938704022222515
2025-09-25 06:00:00,111533.26,1.0,0,0.0020931872698781717
2025-09-25 07:00:00,111766.72,1.0,0,-0.00035350415579871175
2025-09-25 08:00:00,111727.21,1.0,0,-0.001392946266178141
2025-09-25 09:00:00,111571.58,1.0,0,0.0006866443945672263
2025-09-25 10:00:00,111648.19,1.0,0,-0.0026887135384818794
2025-09-25 11:00:00,111348.0,1.0,0,-0.0021284621187628305
2025-09-25 12:00:00,111111.0,1.0,0,-0.0009990009990009652
2025-09-25 13:00:00,111000.0,1.0,0,0.004864864864864815
2025-09-25 14:00:00,111540.0,1.0,0,0.000365519096288347
2025-09-25 15:00:00,111580.77,1.0,0,-0.005587701178258686
2025-09-25 16:00:00,110957.29,1.0,0,-0.019139436444419178
2025-09-25 17:00:00,108833.63,1.0,0,0.008513636823470838
2025-09-25 18:00:00,109760.2,1.0,0,-0.003646130382415458
2025-09-25 19:00:00,109360.0,1.0,0,-0.0017973664959766156
2025-09-25 20:00:00,109163.44,1.0,0,0.0023502374054902297
2025-09-25 21:00:00,109420.0,1.0,0,-2.741729117072822e-07
2025-09-25 22:00:00,109419.97,1.0,0,-0.0038885040820244576
2025-09-25 23:00:00,108994.49,1.0,0,0.004382239872859683
2025-09-26 00:00:00,109472.13,1.0,0,0.0019024933560713997
2025-09-26 01:00:00,109680.4,1.0,0,-0.0005351913377412698
2025-09-26 02:00:00,109621.7,1.0,0,-0.0003803079134879761
2025-09-26 03:00:00,109580.01,1.0,0,-0.0022084319941201302
2025-09-26 04:00:00,109338.01,1.0,0,-0.0007794178803876006
2025-09-26 05:00:00,109252.79,1.0,0,0.000981302170864451
2025-09-26 06:00:00,109360.0,1.0,0,-0.00036558156547183973
2025-09-26 07:00:00,109320.02,1.0,0,0.0022610680093178015
2025-09-26 08:00:00,109567.2,1.0,0,1.3872764841993401e-05
2025-09-26 09:00:00,109568.72,1.0,0,-0.006148835178507173
2025-09-26 10:00:00,108895.0,1.0,0,0.0021901832040038816
2025-09-26 11:00:00,109133.5,1.0,0,0.0021916276853577443
2025-09-26 12:00:00,109372.68,1.0,0,0.0027159433233234775
2025-09-26 13:00:00,109669.73,1.0,0,-0.0076021888628703405
2025-09-26 14:00:00,108836.0,1.0,0,0.00176210077547867
2025-09-26 15:00:00,109027.78,1.0,0,0.003964402466967609
2025-09-26 16:00:00,109460.01,1.0,0,0.004019550153521845
2025-09-26 17:00:00,109899.99,1.0,0,-0.0015650592870845026
2025-09-26 18:00:00,109727.99,1.0,0,-0.005065161587303413
2025-09-26 19:00:00,109172.2,1.0,0,0.0010647399246328515
